RPM_Reduction_Percent,Actual_RPM,Current_A,Ambient_Temperature_C,Ambient_Humidity_Percent,Motor_Temperature_C,Vibration_g,Health_Score,Fault_Type,Maintenance_Needed
23.83675798,816,0.192767294,31.52398343,55.67,40.28582222,0,95.53,Normal,No
10.25202448,927.95,0.084807845,24.70730701,57.98,29.72073393,0.274986339,82.69,Normal,No
10.58820988,824.39,0.467467371,39.04312384,53.53,69.36047618,0.2865876,79.14,Normal,No
55.12972483,424.36,0.352111747,21.81605088,58.82,65.9789838,0.457781962,67.17,Overload,Yes
45.51272972,607.64,0.268798474,36.81621092,54.08,59.07886596,0.122008597,72.92,Normal,No
51.16118567,546.3,0.468835152,19.99226079,62.79,45.63123667,0.572119471,61.4,Overload,Yes
42.51456009,612.38,0.24159116,22.22223625,49.37,42.80455435,0.504213165,72.38,Overload,Yes
26.03555026,732.65,0.41225823,33.65751552,60.94,56.09448764,0.391028387,72.32,Normal,No
40.52194968,598.1,0.329398297,31.9133363,69.98,45.20856785,0.644253689,65.83,Overload,Yes
30.16629678,693.13,0.331831148,32.03333304,67.27,55.94158418,0.312365146,84.03,Normal,No
31.05295913,734.64,0.269307306,21.92369206,54.5,53.80116117,0.362522998,81.23,Normal,No
22.25663037,742.37,0.382260455,27.57819949,58.69,46.57433089,0.164225338,81.2,Normal,No
48.94680138,478.32,0.243294513,27.05944271,55.67,65.43905045,0.449531141,59.35,Normal,Yes
22.51109835,815.25,0.12835549,23.79184402,55.63,40.2561322,0.211287096,86.5,Normal,No
25.76255418,740.6,0.422573074,42.14710715,40.98,67.440495,0.340047752,79.65,Overheating,Yes
48.06386942,574.47,0.502452965,36.27020774,60.8,75.84367868,0.193475327,64.92,Overload,Yes
0,973.91,0.286255058,30.42100188,60.32,54.57650244,0.246546707,82.32,Normal,No
37.47088656,623.14,0.100017829,27.02539437,67.25,49.23881079,0.512711836,78.55,Normal,No
18.12034806,781.95,0.130728277,25.20579244,52.37,45.58986032,0.078836479,92.12,Normal,No
7.179450726,928.45,0.058312826,30.9176251,50.28,42.13445644,0.083903346,82.82,Normal,No
26.60581225,674.84,0.298638038,21.90636826,54.41,56.55330399,0.278625532,88.97,Normal,No
12.79946632,852.54,0.130677113,22.93067134,52.43,37.15641258,0.080380681,85.61,Normal,No
36.76498454,574.92,0.554192572,24.47258216,64.25,61.78572439,0.562300146,67.29,Overload,Yes
33.27569293,694.98,0.205528185,25.1431487,67.34,43.12634843,0.560694365,86.5,Normal,No
22.43635736,804.34,0.180917274,28.08433992,55.82,31.53495337,0.163709373,89.79,Normal,No
16.77894908,762.99,0.08484263,27.27365181,54.93,43.81459988,0.111461113,97.68,Normal,No
25.83554298,795.03,0.213602467,24.55563213,54.28,38.70126187,0.166827758,96.22,Normal,No
49.49966051,604.92,0.388767858,26.43863614,66.16,52.14645636,0.263817068,65.3,Overload,Yes
86.20402555,139.77,0.821435743,47.89724266,69.04,87.61405313,1.045463779,46.94,Critical_Fault,Yes
27.62554296,698.08,0.329126033,21.45899126,56.27,52.57088453,0.280279014,88.75,Normal,No
32.78732236,785.08,0.112122206,21.56050442,57.21,41.39231629,0.144682287,84,Overload,Yes
22.27412601,724.54,0.385381062,34.10954585,56.56,57.26289063,0.402730563,77.37,Normal,No
24.23042587,758.46,0.246579748,23.03980678,52.79,29.21474862,0.109484042,76.72,Normal,No
39.50848909,612.14,0.373211296,33.41885373,63.14,61.28930009,0.464853884,77.72,Overload,Yes
21.33059048,840.54,0.049049811,20.76837729,62.78,43.97039446,0.081360513,75.49,Normal,No
53.1389559,483.02,0.227342267,22.82608924,72.98,50.5506884,0.411168475,79.79,Normal,No
17.21546442,807.88,0.07189232,22.81854537,53.64,54.26310357,0.072984873,81.25,Normal,No
88.57526252,76.16,0.664396825,50.04401836,77.37,107.8982856,0.82302223,50.58,Critical_Fault,Yes
17.65271272,809.78,0.338760069,21.55894396,61.49,37.865909,0.084752081,90.82,Normal,No
32.88229056,630.92,0.397549498,29.58436834,69.88,52.32110443,0.340388647,83.68,Normal,No
25.90130128,742.89,0.476884982,43.67811082,53.98,77.99374141,0.134649914,71.36,Overheating,Yes
10.29321528,874.47,0.025311156,22.45548971,57.76,31.04011606,0.131551549,87.16,Normal,No
26.95384883,670.74,0.609223136,41.88137096,49.52,79.59231191,0.459042896,59.2,Overload,Yes
31.98058315,730.37,0.371525378,33.77889094,64.74,60.71853518,0.203034861,84.95,Normal,No
11.34930991,866.6,0.071261006,29.08074788,53.78,46.35885575,0.443181565,92.37,Normal,No
9.82745278,850.99,0.181501563,23.87004963,55.3,47.42357736,0.261242406,93.35,Overload,Yes
27.30696346,720.24,0.344949666,34.59425238,56.89,56.95493759,0.241548004,82.08,Normal,No
10.50348626,897.66,0.277161265,22.42495862,64.93,30.93663374,0.062404695,95.42,Normal,No
0,938.76,0.191979235,30.04626097,62.88,54.30183905,0.139872173,90.22,Normal,No
4.206590669,971.15,0.133958971,31.72091495,55.51,44.70138542,0.197005281,94.92,Normal,No
35.40136973,604.07,0.317593458,28.26832952,66.58,54.36100643,0.219159556,74.07,Overload,Yes
15.14411524,916.98,0.041210188,27.32568416,57.82,53.99771993,0.329172249,85.72,Normal,No
12.29584205,897.99,0.470214242,36.37494619,66.88,70.48273356,0.26499381,98.2,Normal,No
67.62040004,307.82,0.683410866,47.30676023,34.45,83.91353346,0.908607782,51.34,Critical_Fault,Yes
76.43932892,205.82,0.785574699,43.78122236,48.27,105.4555616,0.722282078,33.63,Critical_Fault,Yes
37.95012917,616.31,0.427717424,21.33084119,52.4,60.58413998,0.259874542,72.78,Overload,Yes
20.42116297,820.27,0.272924213,21.88541529,60.77,49.65786664,0.225340199,78.5,Normal,No
20.81802349,790.76,0.284756735,22.97238867,61.75,68.29361704,0.524382584,78.57,Normal,No
0,999.94,0.079117834,19.06174991,54.92,54.88196085,0.082351232,88.91,Normal,No
11.52348116,887.13,0.288668925,20.28735248,53.18,34.76454089,0.22086402,88.52,Normal,No
19.33456428,782.52,0.217298941,26.20630754,57.98,34.34741909,0.141307306,85.19,Normal,No
19.50717629,791.19,0.274465802,30.01264238,51.55,36.18861719,0,91.39,Normal,No
15.99683024,756.56,0.316217751,31.43842167,71.24,64.57017695,0.689441151,73.42,Normal,No
29.07490492,748.17,0.377940249,27.2228767,51.34,51.90977567,0.231461525,82.51,Overload,Yes
12.19519112,889.96,0.158112972,24.644448,55.81,36.32780609,0.17437997,100,Normal,No
15.45617662,814.55,0.196921842,26.97177776,53.51,43.99717153,0.157681898,82.28,Normal,No
86.84493993,207.51,0.849487302,44.29873525,65.78,86.41682672,1.132534688,44.44,Critical_Fault,Yes
2.018065922,983.34,0.256684103,31.17239119,50.91,39.44314267,0.224270718,77.38,Normal,No
16.60542571,792.46,0.267212844,26.96434269,55.31,48.14473545,0.124711756,86.08,Normal,No
25.18694969,782.4,0.168447782,24.85741254,54.4,31.83972825,0.230152889,89.03,Normal,No
34.60219287,669.95,0.341847731,32.50879587,48.74,62.93138765,0.648951282,67.88,Normal,Yes
32.53831994,690.38,0.32415151,28.03458977,53.32,49.25529859,0.302500248,69.11,Normal,Yes
19.93697758,783.57,0.095432262,28.40000371,61.44,44.78994698,0.343989394,86.87,Normal,No
25.0019829,768.05,0.112795281,28.26797692,50.21,31.42101603,0.092430264,99.39,Normal,No
27.85296684,710.97,0.335369825,21.88188083,67.73,46.93046297,0.411759927,79.2,Normal,No
40.90376581,613.17,0.408939588,32.84935033,61.81,43.92528809,0.340473384,80.07,Overload,Yes
14.76022218,776.22,0.279354474,21.97536465,63.4,37.53709539,0.131839742,96.4,Normal,No
90.53450615,77.32,0.620372047,39.37965255,57.91,106.8283149,1.065035521,54.46,Critical_Fault,Yes
6.908620391,999.76,0.248294621,32.83372925,62.15,40.49850659,0.207368948,84.55,Normal,No
10.05173018,868.77,0.188013306,25.36332765,61.63,41.05218483,0.134793512,85.96,Normal,No
9.09464681,884.9,0.508413973,38.71421523,40.18,77.7733268,0.544284056,73.84,Normal,No
10.79815465,874.11,0.26844137,29.59191653,62.11,49.81517438,0.140497822,92.29,Normal,No
24.25077546,708.88,0.326105379,29.69388257,46.42,64.57739134,0.241061617,66.18,Normal,Yes
7.556876895,836.05,0.175314344,22.62258141,59.18,49.92292607,0.172130127,94.43,Normal,No
4.757654406,943.25,0.10058994,22.44364673,55.58,53.86295183,0.295859961,91.1,Normal,No
81.1634377,193.81,0.916916374,42.74189781,38.41,107.6750315,1.016832497,35.03,Overheating,Yes
8.229979726,915.56,0.29231569,22.6802673,53.92,41.82938833,0.179013149,92.49,Normal,No
19.94048575,794.85,0.342275246,40.15494225,52.22,68.87174903,0.158144442,86.63,Overheating,Yes
15.48216348,846.85,0.032905911,30.67668752,50.31,39.60002856,0.401577403,95.69,Normal,No
5.911365886,981.76,0.252351539,25.18697083,62.7,46.14576172,0.266755714,89.44,Normal,No
5.048215256,941.92,0.28339128,26.12537991,50.59,28.60037129,0.122139702,94.83,Normal,No
31.21366969,664.93,0.358889763,20.63435883,56.73,67.46412222,0.21799253,79.15,Normal,No
18.37549806,805.05,0.295173504,24.8146484,62.87,38.7180582,0.380919107,92.57,Normal,No
33.52738704,687.91,0.219331024,36.04210488,57.51,46.19972444,0.45664738,82.11,Normal,No
26.49810751,791.52,0.171392353,26.97323725,57.11,40.47467567,0.338477626,88.83,Normal,No
72.13742504,253.54,0.755069492,46.72393057,52.88,98.67832084,0.723344696,53.69,Critical_Fault,Yes
6.455735148,939.4,0.144851899,20.68612321,61.44,42.39795195,0.188153419,100,Normal,No
48.52342977,528.27,0.303626168,24.76972267,56.28,60.029731,0.582810265,66.85,Overload,Yes
51.01968797,450.12,0.203892589,23.52048112,63.91,49.96657706,0.383419658,85.12,Normal,No
29.16166867,709.24,0.457549573,32.20212922,67.88,46.12702934,0.427608846,92.66,Overload,Yes
21.01730457,731.16,0.226557298,26.62842658,49.79,47.27627903,0.604440833,78.12,Normal,No
14.06379879,788.62,0.350521674,37.60025304,54.94,38.50087984,0.606047654,81.6,Normal,No
38.22698563,632.39,0.356281792,25.18825813,58.55,46.22678508,0.288248107,75.9,Overload,Yes
22.59450103,758.74,0.116022504,20.41715372,58.18,48.15264387,0.281217253,90.13,Normal,No
7.34912163,934.56,0.154900803,26.60546777,62.91,39.53797183,0.290651388,80.14,Normal,No
40.84842009,590.76,0.440013577,43.90158375,44.61,73.96264664,0.129032556,70.4,Overheating,Yes
25.86439981,702.27,0.293323131,37.4009787,49,60.34105756,0.32244368,78.29,Normal,No
47.77898279,520.39,0.248926407,22.02041208,57.09,71.5709514,0.420313894,69.09,Normal,Yes
7.59759478,874.65,0.293005869,21.26280216,60.22,50.14603945,0.213848532,85.96,Normal,No
26.14388943,794.23,0.000187931,25.90144108,55.97,36.81838886,0.238236246,86.56,Normal,No
5.386118621,891.92,0.306221697,19.75004979,63.83,41.70832458,0.285440355,93.93,Normal,No
29.62685892,695.93,0.40183007,28.83061763,54.37,63.36210487,0.393158433,79.08,Normal,No
0,972.97,0.120710769,22.4225321,59.29,32.68668105,0.297688589,100,Normal,No
10.19168469,920.85,0.269177172,24.80672542,64.67,52.24004997,0.153545534,92.84,Overload,Yes
19.81427451,788.59,0.29057057,31.55939499,51.92,53.43343586,0.160044096,78.27,Normal,No
20.62533312,772.99,0.087849644,30.78995277,54.64,52.14876933,0.105179951,87.54,Normal,No
4.75280618,986.61,0.225326928,25.32467659,57.17,36.83542245,0.384318496,88.69,Overheating,Yes
13.93772237,861.79,0.129749807,32.66715849,50.43,36.24905917,0.221881683,92.8,Normal,No
31.37657778,706.91,0.324280162,35.35584692,66.36,55.79136848,0.427294022,84.04,Normal,No
0.234696254,958.4,0.26316268,23.91141786,56.26,40.55071086,0.326929311,92.18,Normal,No
8.520732224,858.59,0.058379792,28.10988964,63.58,39.60684454,0.26436488,93.87,Normal,No
13.44883185,869.75,0.177080825,26.86820863,60.34,33.17633048,0.288943025,90.17,Normal,No
0.534614578,981.91,0.204588565,25.11227225,51.51,47.48068803,0.281168796,96.02,Normal,No
26.44573869,760.58,0.263663218,20.37907647,55.7,50.39277487,0.203599488,80.01,Normal,No
14.84036619,848.42,0.113882771,28.45536186,57.55,42.52948182,0.353221962,79.8,Normal,No
28.50030136,723.24,0.354934102,33.67450751,64.42,59.73714071,0.336149722,82.08,Normal,No
15.05646988,784.48,0.310082795,23.44529198,51.96,53.99706683,0.268786433,86.74,Normal,No
45.85374776,617.04,0.413739304,32.18143609,58.63,45.60828114,0.250516393,83.98,Overload,Yes
45.25303206,540.92,0.344274144,28.22152244,50.15,46.86684331,0.45950712,59.95,Overload,Yes
61.71034788,410.81,0.171230617,23.21971118,62.72,57.95645167,0.491448102,69.52,Normal,Yes
16.28563332,803.7,0.099507747,22.16431641,64.07,47.5427634,0.248009663,89.35,Normal,No
11.69203961,895.43,0.226392931,19.82384163,56.72,44.04769251,0.220021476,80,Mechanical_Vibration,Yes
15.79862095,789.89,0.135251507,29.93846314,51.55,50.37024901,0.060604184,89.53,Normal,No
17.84827135,839.56,0.237579886,30.1718749,55.45,36.6676405,0.147464777,96.49,Normal,No
70.62610366,279.45,0.888799535,46.44009453,72.65,108.7070051,0.829938485,56.18,Critical_Fault,Yes
9.976762016,901.44,0.224761473,25.62825189,64.91,48.0964716,0.331570371,93.39,Normal,No
25.36189612,774.27,0.244726506,25.94676476,53.78,40.21888304,0.094598437,85.21,Normal,No
27.64983876,674.24,0.383006227,40.09183752,67.79,49.97903415,0.203451859,88.94,Normal,No
27.67203308,695.92,0.415425905,28.5657399,59.3,60.76046955,0.419904712,81.81,Normal,No
19.67929712,821.52,0.18024326,24.93125725,50.75,39.77359829,0.254945848,84.96,Normal,No
25.7628859,826.33,0.27070107,24.10772187,50.74,49.13591118,0.051042799,82.08,Normal,No
15.13767066,843.1,0.106420316,22.02508871,50.14,34.91559416,0.153785521,91.31,Normal,No
6.524544472,958.36,0.142063011,27.32388315,54.47,30.17615736,0.008375146,89.64,Normal,No
18.05211412,815.22,0.074913839,29.0108401,56.48,39.78000787,0.257661077,88,Normal,No
14.60898238,931.62,0.09523974,26.8928263,54.9,38.46776667,0.29646382,93.22,Normal,No
8.521113332,844.93,0.152899002,30.69095722,60.59,42.43775835,0.296871864,96.65,Normal,No
11.18848418,891.93,0.088413282,29.89672748,58.74,32.14285324,0.316821846,89.47,Normal,No
12.20782387,812.9,0.251657358,32.05033005,50.81,46.11005893,0.030687553,98.77,Normal,No
0,977.42,0.265789986,25.23362882,51.57,44.19515389,0.239313643,95.39,Normal,No
23.81984821,773.66,0.151817873,29.659132,62.98,36.58400436,0.066504199,94.14,Normal,No
31.58799118,689.72,0.411154723,31.07983815,63.75,53.34660338,0.127287253,74.64,Normal,No
31.25065225,676.09,0.492454881,23.56792979,73.75,42.66712166,0.47541215,87.62,Overload,Yes
17.20522364,823.72,0.26003331,23.37739857,63.93,43.06314273,0.218051828,90.53,Normal,No
19.81319774,925.8,0.166572294,29.60389276,63.51,55.55625563,0.2793694,82.91,Normal,No
19.55729945,794.07,0.143291764,32.04152128,57.08,40.27826702,0.155959993,86.5,Normal,No
28.17049745,738.75,0.442021769,33.65841426,48.49,59.82074066,0.270724351,75.9,Normal,No
26.21254072,711.9,0.438650934,32.24897186,58.69,57.79221468,0.228874961,73.12,Normal,No
6.0209303,951.57,0.081957286,27.4316817,63.67,40.45766903,0.079248747,100,Normal,No
43.8970653,551.53,0.56676127,42.05125911,53.78,81.66606733,0.173253065,63.23,Overload,Yes
8.097926069,902.61,0.172751207,29.98105378,63.11,34.05960005,0.078965119,95.93,Normal,No
14.54559413,927.31,0.181327645,31.6741135,64.43,44.33189081,0.318349676,85.01,Normal,No
32.82873985,718.75,0.395095295,29.31115626,63.56,49.20907151,0.264912474,83.17,Normal,No
48.92698659,516.22,0.434045961,40.63255344,61.28,65.42750733,0.197967173,76.78,Overload,Yes
22.91315226,678.72,0.442845435,24.67397002,46.85,62.6688005,0.412981761,73.14,Normal,No
45.73596311,528.24,0.47772643,35.7683466,70.33,55.40388789,0.586518402,69.11,Overload,Yes
21.61211026,891.97,0.217576867,25.11369383,58.47,43.59078055,0.011890673,80.34,Normal,No
36.85735333,622.24,0.370240947,21.95250271,45.1,46.26091945,0.562785088,85.55,Overload,Yes
27.13287029,772.78,0.103249191,22.51323056,52.72,30.11646817,0.258987331,94.15,Normal,No
40.33776961,654.33,0.421532989,35.75515108,51.66,78.04888432,0.198799799,63.87,Overload,Yes
11.86585566,890.14,0.165706226,26.06364678,51.07,53.4477027,0.134196344,84.06,Normal,No
19.36271347,772.66,0.500734309,23.93012204,71.48,63.63751447,0.593073736,73.99,Normal,No
8.438750673,818.15,0.143310579,21.71882983,56.65,37.80511409,0.28870362,91.75,Normal,No
36.57665283,661.62,0.354644913,31.81710941,61.55,48.94830352,0.36575986,73.42,Overload,Yes
20.24097599,764.96,0.20904659,30.31700468,50.56,38.09413345,0.062189002,83.02,Normal,No
29.33460181,713.65,0.392843259,27.05349079,57.73,63.49746629,0.385571414,78.51,Normal,No
4.310718642,906.88,0.145714634,22.3053924,59.51,39.8875946,0.32346691,100,Normal,No
14.19904984,847.37,0.135390861,22.11613689,61.64,38.30465484,0.026936614,93.4,Normal,No
4.27487622,958.65,0.245699498,22.72615164,57.9,40.73223321,0.25566646,89.27,Normal,No
22.76437432,783.06,0.178890783,20.05128228,56.4,46.84031594,0.211416635,83.89,Normal,No
11.70071125,838.37,0.509885037,38.29433948,61.27,69.99220563,0.375726647,71.69,Normal,No
14.9876438,898.03,0.240595049,21.42798505,61.93,42.95962031,0.238547855,83.87,Normal,No
74.50242086,231.14,0.840934232,43.80497691,64.92,92.9051911,0.824831674,53.02,Critical_Fault,Yes
0,998.55,0.065736003,30.23356347,61.91,38.46821103,0.373079591,81.49,Normal,No
22.48390632,770.76,0.198819938,27.95535808,51.28,37.99378343,0.111512642,89.27,Normal,No
33.91750124,662.22,0.420677373,27.18063969,69.58,43.79599198,0.472406796,77.11,Normal,No
31.77235773,688.73,0.315709158,36.25932318,47.42,53.92289855,0.290518296,80.19,Normal,No
29.00852961,764.41,0.314997862,20.57784597,54.37,38.57698596,0.259217727,87.76,Normal,No
15.16420465,838.91,0.284922525,22.23763479,62.5,44.23225683,0.370352417,85.74,Normal,No
35.0215215,644.95,0.366562856,27.49556926,57.35,44.25106802,0.424924553,75.21,Overload,Yes
13.02726248,825.63,0.170596714,21.21567996,63.87,54.42577754,0.325764365,82.45,Normal,No
67.54221401,357.43,0.789721784,42.78930878,55.33,108.4420138,1.057271704,51.13,Critical_Fault,Yes
83.51723626,172.19,0.794460024,49.11764594,53.57,105.573232,0.857890104,47.95,Critical_Fault,Yes
36.14988909,621.7,0.377887421,35.45531351,68.45,45.47032361,0.290270353,96.11,Overload,Yes
8.031301226,843.54,0.22959792,21.3766999,58.35,51.52827318,0.088470998,88.58,Normal,No
39.86764878,659.08,0.432925909,28.03390248,47.7,58.38191783,0.084609769,73.29,Overload,Yes
0,990.33,0.226354695,23.82391622,55.53,36.08756047,0.237602363,96.28,Normal,No
4.654887963,929.78,0.283112487,23.26917941,56.75,43.27190958,0.140633728,93.85,Normal,No
10.79337804,906.37,0.074817219,25.77941824,59,43.43124898,0.228418,95.42,Normal,No
2.323768286,928.86,0.255091381,21.19027728,62.83,29.2667149,0.32089765,96.75,Normal,No
38.51596089,555.12,0.217108145,23.52801117,51.48,46.79386885,0.536279552,81.16,Normal,No
25.33420967,661.69,0.453719388,33.73013098,60.22,50.9044409,0.223015978,87.01,Overload,Yes
40.51398781,623.68,0.363486624,21.30532193,61.28,49.48355113,0.349934857,83.65,Overload,Yes
0,980.82,0.032453061,25.97277606,59.14,34.67539494,0.214104425,100,Normal,No
19.82908037,918.79,0,28.94315516,53.22,49.68226635,0.13499172,76.62,Normal,No
17.84257974,781.76,0.294029597,22.56138788,53.13,47.70547514,0.115519736,88.31,Normal,No
87.96419591,83.45,0.637993639,39.1315213,31.01,97.45424948,0.985777577,37.19,Critical_Fault,Yes
5.738428119,920,0.128257038,27.48708691,50.87,52.15175459,0.187772784,97.46,Normal,No
27.83253862,731.39,0.384896609,21.5765354,47.43,65.15346241,0.611826149,59.97,Normal,Yes
15.67918664,824.4,0.134940587,30.29699216,54.73,44.75666782,0.201922961,98.22,Normal,No
24.73932886,777.14,0.107243882,21.49111379,58.65,44.23027441,0.083256562,83.62,Normal,No
35.28564644,608.02,0.359774655,30.68252732,63.5,54.40108285,0.443343297,69.35,Overload,Yes
5.923633126,885.52,0.174704688,28.79505544,58.88,54.4059183,0.222658115,91.69,Normal,No
11.35714104,814.46,0.281268731,36.28904729,65.45,74.15360727,0.424403499,78.22,Normal,No
35.07570333,560.31,0.453612667,43.97244137,47.58,77.46416222,0.409806728,81.49,Overheating,Yes
12.02772392,858.98,0.19475412,21.26111819,58.87,37.40895075,0.054147023,100,Normal,No
14.83607875,839.63,0.224632653,28.81973058,55.35,45.17945042,0.193106265,85.26,Normal,No
3.81425189,936.58,0.274500798,31.90626443,60.06,53.66821526,0.266576444,94.51,Normal,No
43.08362319,618.89,0.360540705,44.43888428,51.96,70.83757141,0.310316349,69.08,Overheating,Yes
16.64212084,882.71,0.275378745,19.2004653,54.09,31.0277533,0.207882317,85.39,Normal,No
35.64078805,630.18,0.445587411,32.07192092,51.37,61.2754157,0.396778279,78.13,Overload,Yes
28.25431555,645.65,0.409807932,34.83457678,54.21,60.62271902,0.132335975,88.48,Normal,No
28.82317957,689.05,0.360897145,21.65404513,48.33,58.90721462,0.402500626,74.74,Normal,No
6.260714424,913.41,0.195244113,33.76752721,52.51,47.32438306,0.31471066,87.13,Normal,No
35.29146015,620.81,0.421180864,21.89924288,47.28,44.3028284,0.320098192,80.09,Overload,Yes
28.49912438,687.06,0.389001961,44.15888842,47.89,63.90663816,0.231632677,72.84,Normal,No
7.596148417,897.94,0.104701532,20.77301728,62.29,55.96963467,0.084606799,100,Mechanical_Vibration,Yes
13.90383354,845.49,0.203455919,24.967925,63.57,46.457961,0.159825512,83.65,Normal,No
90.8078356,66.52,0.912811618,38.30933397,46.62,92.84538451,0.867742677,36.26,Critical_Fault,Yes
21.49329003,793.43,0.284351254,31.21474984,54.09,52.78677341,0.282910636,93.72,Normal,No
50.80147486,506.35,0.144842966,32.89945456,60.97,44.59594596,0.577028105,76.24,Normal,No
1.597419651,947.63,0.009593158,25.36240602,58.54,50.75076454,0.233040127,100,Normal,No
23.9342613,811.55,0.20413511,30.14333685,53.07,39.21788213,0.26382415,85,Normal,No
34.97975079,611.02,0.55272029,39.76520742,50.68,75.95063317,0.520117224,83.42,Overload,Yes
1.628797545,919.01,0.199927818,23.91400877,52.43,35.87698725,0.343212562,95.96,Normal,No
26.17311229,753.51,0.273197141,33.75048358,53.24,47.95444089,0.086556776,80.69,Normal,No
8.460367462,882.68,0.118831534,30.70433593,62.81,31.14438546,0.261522265,88.1,Normal,No
11.67516588,896.08,0.312780291,22.78820103,64.15,34.11534196,0.268652333,80.07,Normal,No
0,936.95,0.151337776,30.2085535,61.43,33.75353753,0.256783298,86.56,Normal,No
10.78982377,947.81,0.156362658,21.24142779,62.65,43.70859969,0.352868684,84.87,Overheating,Yes
95.59917363,70.86,0.886719246,45.19978154,78.85,98.04626964,0.699766142,34.24,Critical_Fault,Yes
16.6380938,773.63,0.230828552,27.2475,60.07,55.66537317,0.037400554,72.24,Normal,No
23.3348915,707.49,0.418262861,30.99103325,48.84,43.63499031,0.292951317,87.17,Normal,No
13.31906362,933.7,0.267978777,23.44476561,57.32,52.53053965,0.133806475,92.14,Normal,No
41.31048039,557.42,0.453052239,35.40646504,72.46,62.24750429,0.452695852,73.15,Overload,Yes
6.253260605,904.06,0.131845336,26.80079445,59.92,33.87667556,0.316716934,85.66,Normal,No
66.06579162,248.72,0.867960124,44.46500376,52.06,81.19995638,0.922657507,58.98,Mechanical_Vibration,Yes
21.47688718,771.21,0.130397464,25.78235932,60.54,54.33597797,0.171758972,85.42,Normal,No
18.98912154,801.01,0.215799164,21.94786032,59.42,34.95251428,0.267239748,83.24,Normal,No
24.77197239,780.95,0.145668539,24.3339103,53.46,47.59886704,0.105200371,88.74,Normal,No
0,953.21,0.303401617,26.07920825,55.27,40.56641443,0.240311172,92.61,Normal,No
11.86885283,820.53,0.27809606,30.1807294,54.93,54.24079301,0.040244795,73.54,Normal,No
24.19385054,776.05,0.108040353,24.28759664,54.54,46.32653728,0.183703128,87.18,Normal,No
59.82692028,442.04,0.391540409,22.05097895,72.98,55.78247541,0.353211562,70.12,Overheating,Yes
7.795390596,859.15,0.037586211,20.58919434,54.5,32.87177412,0.300733226,91.37,Normal,No
23.35605635,809.66,0.086851579,21.78295991,64.49,33.6593933,0.321018896,80.38,Normal,No
39.36016737,607.91,0.387012417,30.34606727,62.68,56.17510496,0.248567642,68.63,Overload,Yes
40.32722136,640.39,0.286293172,23.31134622,56.45,48.21465781,0.384376323,80.51,Normal,No
10.53911855,891.79,0.067592671,27.16476628,51.74,30.48897551,0.033792858,100,Normal,No
0,964.43,0.243099583,22.10631584,51.62,41.87152733,0.218202097,89.81,Normal,No
23.01213047,763.79,0.280571125,26.17486066,56.82,37.76033414,0.328606794,87.2,Overheating,Yes
37.93057527,663.14,0.356568599,23.16831414,68.63,51.92901747,0.251395657,75.22,Overload,Yes
33.97501592,624.46,0.333881431,35.18979069,48.51,59.69565261,0.293790381,72.39,Normal,No
12.59814012,858.55,0.105296147,23.15625852,62.89,41.59115834,0.252880161,91.96,Normal,No
34.61546599,646.77,0.41234568,26.40173092,73.55,67.55761119,0.424724998,66.27,Normal,Yes
42.91194448,454.93,0.33204001,19.61806853,53.22,55.66986132,0.674773212,82.55,Overload,Yes
9.445390302,972.36,0.271319605,29.65909022,58.85,48.32997428,0.084949631,81.24,Normal,No
31.26449728,651.28,0.22747501,34.171403,57.59,71.95429843,0.563799426,76.12,Normal,No
25.34294173,766.76,0.149845824,28.77798577,56.5,51.86932983,0.237610558,85.67,Normal,No
11.32319546,883.26,0.1236869,22.31670919,56.38,49.60690724,0.236371706,89.88,Normal,No
12.09047623,929.42,0.183676633,19.25987124,62.26,53.28808745,0.160752877,97.54,Normal,No
5.86422449,957.55,0.27795007,24.34232678,61.82,37.8658437,0.2991,73.97,Normal,No
7.130302914,919.3,0.166694453,22.01055156,56.79,53.40101548,0.290839533,91.17,Normal,No
30.03593963,663.9,0.425835204,41.54068643,52.71,74.67721767,0.103738165,75.18,Normal,No
5.011402806,981.81,0.076710394,25.30448017,54.58,52.78887211,0.201801369,95.33,Normal,No
5.766234784,867.44,0.234057768,20.78052594,64.13,44.58730961,0.253819135,90.43,Normal,No
5.093561681,974.95,0.263854053,19.66898068,57.13,35.01613508,0.23720408,91.32,Normal,No
24.18382099,714.24,0.569235073,37.41798269,52.35,81.55174356,0.449105994,63.68,Overheating,Yes
12.41913465,925.94,0.202148882,24.33364133,56.66,40.67233522,0.278084087,85.09,Normal,No
11.01519817,896.34,0.08617522,29.0367345,52.61,47.04001063,0.056976744,100,Normal,No
27.22649507,753.51,0.064051418,26.58648433,54.61,52.24060541,0.254091443,88.82,Normal,No
2.357955255,979.7,0.18182371,25.17504357,60.08,30.67162365,0.141459022,100,Normal,No
60.42049162,325.67,0.911655724,39.50929158,40.77,110.143505,0.826792824,43.85,Critical_Fault,Yes
62.94708335,336.07,0.785009302,45.90065806,45.72,105.3744808,1.028688226,40.45,Critical_Fault,Yes
16.62955735,860.59,0.255686214,22.41044426,56.04,38.35754191,0.153973207,93.71,Normal,No
77.55662327,231.11,0.942903749,41.92681116,50.79,104.0394264,0.914453755,29.32,Critical_Fault,Yes
30.52395962,742,0.353362391,26.45298157,69.98,54.32623612,0.381219169,74.2,Normal,No
